cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
67621342,(4-Fluorophenyl)tin,SCHEMBL8549872|SCHEMBL8549869,213.800,C6H4FSn,0.000,66.900,NULL,8,0,1,0,STHNKUFMHHDUGV-UHFFFAOYSA-N,(4-fluorophenyl)tin,NULL,,,NULL,20121130,NULL
67803299,"Benzene, dihydrate","Benzene, dihydrate|140480-49-5|water water benzene|ACMC-20mzor|Benzene--water (1/2)|SCHEMBL9239251|CTK0F1299|DTXSID20737664",114.140,C6H10O2,2.000,15.500,NULL,8,2,2,0,YMALVMXXWVJKRP-UHFFFAOYSA-N,benzene;dihydrate,NULL,768,2,NULL,20121130,10.1007/BF00226176|10.1007/BF00952180
67803705,Benzene;chlorosilicon,SCHEMBL9240933,141.650,C6H6ClSi,0.000,17.500,NULL,8,0,0,0,APHFKAAWZWPIHO-UHFFFAOYSA-N,benzene;chlorosilicon,NULL,,,NULL,20121130,NULL
67812794,Fluorobenzene;sulfane,SCHEMBL9278138,130.190,C6H7FS,1.000,46.100,NULL,8,1,2,0,WERKPUVCAKHHDJ-UHFFFAOYSA-N,fluorobenzene;sulfane,NULL,1040,2,NULL,20121130,NULL
67848765,Azane;benzene;methane,SCHEMBL9422353,111.180,C7H13N,1.000,15.500,NULL,8,1,1,0,OLPDLPMIABHHMT-UHFFFAOYSA-N,azane;benzene;methane,NULL,1024,1,NULL,20121130,NULL
67896652,Iodobenzene;silicon,SCHEMBL9635960,232.090,C6H5ISi,0.000,46.100,NULL,8,0,0,0,PZUNXTZNFMADLO-UHFFFAOYSA-N,iodobenzene;silicon,NULL,,,NULL,20121130,NULL
67919365,Ethyl-methyl-phenyltin,NULL,239.910,C9H13Sn,0.000,84.700,NULL,10,0,0,2,CDDYMGMWKBIJDK-UHFFFAOYSA-N,ethyl-methyl-phenyltin,NULL,,,NULL,20121130,NULL
67919570,Methyl-phenyl-propyltin,NULL,253.940,C10H15Sn,0.000,95.000,NULL,11,0,0,3,FPRGMYIPNVARQM-UHFFFAOYSA-N,methyl-phenyl-propyltin,NULL,,,NULL,20121130,NULL
67924771,Chlorooxy(phenyl)mercury,SCHEMBL9770442,329.150,C6H5ClHgO,9.200,73.500,NULL,9,0,1,1,JYRYAMURBBYDJB-UHFFFAOYSA-N,chlorooxy(phenyl)mercury,NULL,,,NULL,20121130,NULL
67931825,Iodobenzene;mercury,SCHEMBL9805442,404.600,C6H5HgI,0.000,46.100,NULL,8,0,0,0,OMOCJFJMHGAQCH-UHFFFAOYSA-N,iodobenzene;mercury,NULL,,,NULL,20121130,NULL
68129971,Methyl(phenyl)tin(2+);sulfide,SCHEMBL11783438,242.920,C7H8SSn,1.000,55.400,NULL,9,0,1,1,PAUSBFDHGMJVBP-UHFFFAOYSA-N,methyl(phenyl)tin(2+);sulfide,NULL,,,NULL,20121130,NULL
68130250,Phenyl(sulfanylidene)tin,SCHEMBL1358248,227.880,C6H5SSn,32.100,76.600,NULL,8,0,1,0,ABHWWAKMQXWYLD-UHFFFAOYSA-N,phenyl(sulfanylidene)tin,NULL,,,NULL,20121130,NULL
68148312,Phenylmercury;hydrobromide;hydrochloride,SCHEMBL11879385,395.070,C6H7BrClHg,0.000,46.100,NULL,9,2,0,0,WSFZCMVLXTWPOG-UHFFFAOYSA-N,phenylmercury;hydrobromide;hydrochloride,NULL,,,NULL,20121130,NULL
68499429,Benzene;dihydroiodide,SCHEMBL3066045,333.940,C6H8I2,0.000,15.500,NULL,8,2,0,0,KFZGFJXYQHKJJV-UHFFFAOYSA-N,benzene;dihydroiodide,NULL,1040,2,NULL,20121130,NULL
68572097,Magnesium;benzene;bromide;chloride,SCHEMBL3262047,217.770,C6H6BrClMg,0.000,20.300,NULL,9,0,2,0,SQAKCMAAFCMSRS-UHFFFAOYSA-L,magnesium;benzene;bromide;chloride,NULL,1040,2,NULL,20121130,NULL
68825396,(2-Mercuriophenyl)mercury,NULL,477.280,C6H4Hg2,0.000,62.900,NULL,8,0,0,0,DROCJFBIOFYJIW-UHFFFAOYSA-N,(2-mercuriophenyl)mercury,NULL,256,1,NULL,20121130,NULL
69004216,Benzene;hydroxysilicon,SCHEMBL4326692,123.200,C6H7OSi,20.200,17.500,NULL,8,1,1,0,DFTUNDJLIGIWKN-UHFFFAOYSA-N,benzene;hydroxysilicon,NULL,,,NULL,20121130,NULL
69009885,Benzene;hydroiodide,SCHEMBL4344056,206.020,C6H7I,0.000,15.500,NULL,7,1,0,0,PYFCLQYKRRBQFK-UHFFFAOYSA-N,benzene;hydroiodide,NULL,1040,2,NULL,20121130,NULL
69053085,Benzene;phosphane,SCHEMBL7466277|SCHEMBL4462155,112.110,C6H9P,0.000,15.500,NULL,7,0,0,0,AXEPYENIMXTQSM-UHFFFAOYSA-N,benzene;phosphane,NULL,1040,2,NULL,20121130,NULL
69113422,Ethenyl(phenyl)boron,ZINC584651077,114.960,C8H8B,0.000,82.600,NULL,9,0,0,2,GCKSXFOXLKLRIF-UHFFFAOYSA-N,ethenyl(phenyl)boron,NULL,1040,2,NULL,20121130,NULL
69118122,Chloro(phenyl)boron,SCHEMBL4623359,123.370,C6H5BCl,0.000,59.500,NULL,8,0,0,0,QDQPABWCHAQUHV-UHFFFAOYSA-N,chloro(phenyl)boron,NULL,1024,1,NULL,20121130,NULL
69280506,Benzene;trichlorosilicon,SCHEMBL5017481,212.600,C6H6Cl3Si,0.000,23.500,NULL,10,0,0,0,SKFJEYBGYVNBMT-UHFFFAOYSA-N,benzene;trichlorosilicon,NULL,,,NULL,20121201,NULL
69592489,Benzene;difluorozinc,SCHEMBL5866833,181.500,C6H6F2Zn,0.000,18.300,NULL,9,0,2,0,RCCKOHIMKMIHEC-UHFFFAOYSA-L,benzene;difluorozinc,NULL,1040,2,NULL,20121201,NULL
69599645,Benzene;dihydrobromide,SCHEMBL5898844,239.940,C6H8Br2,0.000,15.500,NULL,8,2,0,0,KOOGTLFEEBVDKA-UHFFFAOYSA-N,benzene;dihydrobromide,NULL,1040,2,NULL,20121201,NULL
69987493,Benzene;ZINC;hydrochloride,SCHEMBL7096397,180.000,C6H7ClZn,0.000,15.500,NULL,8,1,0,0,KNCQDDHHDMBVRL-UHFFFAOYSA-N,benzene;zinc;hydrochloride,NULL,1040,2,NULL,20121201,NULL
70070927,Phenyl-(sulfanylidene-lambda4-sulfanylidene)phosphane,SCHEMBL7375310,172.200,C6H5PS2,33.100,123.000,NULL,9,0,2,1,OMXCNRXNDNBDOW-UHFFFAOYSA-N,phenyl-(sulfanylidene-lambda4-sulfanylidene)phosphane,NULL,1040,2,NULL,20121201,NULL
70076404,Benzene;tribromomethylmercury,SCHEMBL7392220,530.430,C7H6Br3Hg,0.000,43.900,NULL,11,0,0,0,DRILLTKCVGWGGY-UHFFFAOYSA-N,benzene;tribromomethylmercury,NULL,,,NULL,20121201,NULL
70092915,Benzene;magnesium;hydrobromide,SCHEMBL7440563,183.330,C6H7BrMg,0.000,15.500,NULL,8,1,0,0,JZOIAAAQYNVPNS-UHFFFAOYSA-N,benzene;magnesium;hydrobromide,NULL,1040,2,NULL,20121201,NULL
70291858,Benzene;azide,SCHEMBL8162907,120.130,C6H6N3-,3.000,31.000,NULL,9,0,2,0,KUCISDUQDQAGRU-UHFFFAOYSA-N,benzene;azide,NULL,1040,2,NULL,20121201,NULL
70294407,Fluorobenzene;lithium,SCHEMBL8174371,103.100,C6H5FLi,0.000,46.100,NULL,8,0,1,0,SPIOKNPWOZFWDI-UHFFFAOYSA-N,fluorobenzene;lithium,NULL,1040,2,NULL,20121201,NULL
70359168,Fluoromethyl(phenyl)tin,SCHEMBL10401027|SCHEMBL10401026,228.840,C7H7FSn,0.000,69.300,NULL,9,0,1,2,SAPHSGDUUHKLFA-UHFFFAOYSA-N,fluoromethyl(phenyl)tin,NULL,,,NULL,20121201,NULL
70376254,Lithium;phenylphosphane,SCHEMBL10477500,117.100,C6H7LiP,0.000,46.100,NULL,8,0,0,0,MFLDWEWCKBTVEX-UHFFFAOYSA-N,lithium;phenylphosphane,NULL,1040,2,NULL,20121201,NULL
70460328,Phenyltin;hydrate,SCHEMBL10868758|SCHEMBL10868754,213.830,C6H7OSn,1.000,50.500,NULL,8,1,1,1,AKWONZDXMHDNLO-UHFFFAOYSA-N,phenyltin;hydrate,NULL,,,NULL,20121201,NULL
70463782,Calcium;iodobenzene,SCHEMBL10878191,244.090,C6H5CaI,0.000,46.100,NULL,8,0,0,0,MGGYLSFUQARWIA-UHFFFAOYSA-N,calcium;iodobenzene,NULL,1040,2,NULL,20121201,NULL
70463927,Phenyltin(1+),NULL,195.810,C6H5Sn+,0.000,46.100,NULL,7,0,0,0,HUUWRUNADBUKMN-UHFFFAOYSA-N,phenyltin(1+),NULL,256,1,NULL,20121201,10.1055/s-0032-1316581
70473526,Trichloro(phenyl)stannane;hydrochloride,SCHEMBL10922114,338.600,C6H6Cl4Sn,0.000,104.000,NULL,11,1,0,0,RCJVCAXWVOHXLX-UHFFFAOYSA-K,trichloro(phenyl)stannane;hydrochloride,NULL,,,NULL,20121201,NULL
70519335,Phenylmercury;hydroiodide,SCHEMBL11123035,405.610,C6H6HgI,0.000,46.100,NULL,8,1,0,0,QCHCMGMZQQJJIL-UHFFFAOYSA-N,phenylmercury;hydroiodide,NULL,,,NULL,20121201,NULL
70558201,Ethenyl(phenyl)mercury,NULL,304.740,C8H8Hg,0.000,82.600,NULL,9,0,0,1,WXGOVEKTZKFUNT-UHFFFAOYSA-N,ethenyl(phenyl)mercury,NULL,,,NULL,20121201,NULL
70612727,Benzene;molecular nitrogen;ZINC,SCHEMBL11571040,171.500,C6H6N2Zn,47.600,23.500,NULL,9,0,2,0,NTBGBUGLLUDWQN-UHFFFAOYSA-N,benzene;molecular nitrogen;zinc,NULL,,,NULL,20121201,NULL
70633981,Benzene;tetrachlorostannane,SCHEMBL11683756,338.600,C6H6Cl4Sn,0.000,34.600,NULL,11,0,0,0,VNMOLXCZHAEEMR-UHFFFAOYSA-J,benzene;tetrachlorostannane,NULL,,,NULL,20121201,NULL
70663667,Benzene;molecular fluorine,SCHEMBL12098179,116.110,C6H6F2,0.000,15.500,NULL,8,0,2,0,RSKUBGNCTLGAAX-UHFFFAOYSA-N,benzene;molecular fluorine,NULL,,,NULL,20121201,NULL
71308903,"(1,2-13C2)Cyclohexatriene","Benzene-1,2-13C2|Benzene-1,2-13C2, 99 atom % 13C",80.100,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-ZDOIIHCHSA-N,"(1,2-13C2)cyclohexatriene",NULL,1040,2,NULL,20130517,NULL
71309015,"1,2,3,5-Tetradeuterio-4,6-difluorobenzene","1,3-Difluorobenzene-d4|1173022-08-6|1,3-Difluoro(~2~H_4_)benzene|DTXSID70745734|1,3-Difluorobenzene-d4, 98 atom % D",118.120,C6H4F2,0.000,64.900,2.400,8,0,2,0,UEMGWPRHOOEKTA-RHQRLBAQSA-N,"1,2,3,5-tetradeuterio-4,6-difluorobenzene",NULL,5648,4,NULL,20130517,NULL
71309208,"(1,2,3,4,5,6-12C6)Cyclohexatriene","Benzene-12C6|Benzene-12C6, 99.9 atom % 12C",78.048,C6H6,0.000,15.500,2.100,6,0,0,0,UHOVQNZJYSORNB-WDBXEELJSA-N,"(1,2,3,4,5,6-12C6)cyclohexatriene",NULL,1040,2,NULL,20130517,NULL
71310099,"1,4-Difluorobenzene-d4","1423-09-2|1,4-Difluorobenzene-d4|p-difluorobenzene-d4|DTXSID50746062|1,4-Difluoro(~2~H_4_)benzene",118.120,C6H4F2,0.000,54.900,2.200,8,0,2,0,QUGUFLJIAFISSW-RHQRLBAQSA-N,"1,2,4,5-tetradeuterio-3,6-difluorobenzene",NULL,5904,5,NULL,20130517,10.1007/BF02880899
71331671,"1,4-Benzeneditellurol","1,4-Benzeneditellurol|97385-16-5|ACMC-20m1ia|CTK3G8261",333.300,C6H6Te2,0.000,54.900,NULL,8,0,0,0,WMQZIHLMLNZZGN-UHFFFAOYSA-N,"benzene-1,4-ditellurol",NULL,,,NULL,20130521,NULL
71342823,"Argon, compd. with benzene (3:1)","Argon, compd. with benzene (3:1)|139348-38-2|ACMC-20mysa|Argon--benzene (3/1)|CTK0F2400|DTXSID60769525",198.000,C6H6Ar3,0.000,15.500,NULL,9,0,0,0,JXWQEECDOFZAEX-UHFFFAOYSA-N,argon;benzene,NULL,512,1,NULL,20130521,NULL
71343378,"Benzene, trihydrate","Benzene, trihydrate|140846-72-6|ACMC-20mztm|Benzene--water (1/3)|CTK0F1130|DTXSID80769981",132.160,C6H12O3,3.000,15.500,NULL,9,3,3,0,IAIDUXICORLRAD-UHFFFAOYSA-N,benzene;trihydrate,NULL,512,1,NULL,20130521,NULL
71353422,Benzene;helium,"177191-77-4|Benzene--helium (1/1)|CTK0E3647|DTXSID10778167|Helium, compd. with benzene (1:1)",82.110,C6H6He,0.000,15.500,NULL,7,0,0,0,KFMZLPAXRJIAJO-UHFFFAOYSA-N,benzene;helium,NULL,512,1,NULL,20130522,NULL
71358584,Chlorine;iodobenzene,CTK1A2049,239.460,C6H5ClI,0.000,46.100,NULL,8,0,0,0,RRHQJTKOPWJQRQ-UHFFFAOYSA-N,chlorine;iodobenzene,NULL,,,NULL,20130522,NULL
71366594,Benzene;oxygen,"CTK1G6736|Oxygen, compd. with benzene (1:1)|50412-08-3",94.110,C6H6O,1.000,15.500,NULL,7,0,1,0,YAVVGPBYBUYPSR-UHFFFAOYSA-N,benzene;oxygen,NULL,512,1,NULL,20130522,NULL
71373564,Dibromo(chloro)phenylstannane,"62978-05-6|Dibromo(chloro)phenylstannane|Stannane, dibromochlorophenyl-|CTK1I8616|DTXSID90796384",391.070,C6H5Br2ClSn,0.000,112.000,NULL,10,0,0,1,NLNAQHINLVMMFV-UHFFFAOYSA-K,dibromo-chloro-phenylstannane,NULL,512,1,NULL,20130522,NULL
71374287,Phenyl(prop-2-en-1-yl)mercury,"60077-36-3|Mercury, phenyl-2-propenyl-|Phenyl(prop-2-en-1-yl)mercury|CTK1J0438|DTXSID90797078",318.770,C9H10Hg,0.000,92.900,NULL,10,0,0,2,IOEOQENKWXJIHK-UHFFFAOYSA-N,phenyl(prop-2-enyl)mercury,NULL,512,1,NULL,20130522,NULL
71392870,Chloro(diethenyl)phenylstannane,"61726-41-8|Chloro(diethenyl)phenylstannane|Stannane, chlorodiethenylphenyl-|CTK2D3698|DTXSID90814658",285.360,C10H11ClSn,0.000,163.000,NULL,12,0,0,3,OJOUFSPKTFWVRB-UHFFFAOYSA-M,chloro-bis(ethenyl)-phenylstannane,NULL,512,1,NULL,20130522,NULL
71395192,"Germane, (phenylseleno)-","Germane, (phenylseleno)-|CTK2D8654|61501-48-2",231.700,C6H8GeSe,0.000,50.500,NULL,8,0,0,1,CHRSZJBSRALTQW-UHFFFAOYSA-N,lambda3-germane;lambda1-selanylbenzene,NULL,512,1,NULL,20130522,NULL
71396467,Chloro(iodo)phenylthallane,"61366-92-5|Chloro(iodo)phenylthallane|Thallium, chloroiodophenyl-|CTK2E1349|DTXSID20818028",443.840,C6H5ClITl,0.000,83.100,NULL,9,0,0,1,VFXQSWJEEBDNOI-UHFFFAOYSA-L,chloro-iodo-phenylthallane,NULL,512,1,NULL,20130522,NULL
71396468,Bromo(chloro)phenylthallane,"61366-91-4|Bromo(chloro)phenylthallane|Thallium, bromochlorophenyl-|CTK2E1350|DTXSID80818029",396.840,C6H5BrClTl,0.000,83.100,NULL,9,0,0,1,VMRBEKVGJDWSJR-UHFFFAOYSA-L,bromo-chloro-phenylthallane,NULL,512,1,NULL,20130522,NULL
71402094,"Germane, chlorophenyl-","Germane, chlorophenyl-|CTK2G1742",187.200,C6H7ClGe,0.000,59.500,NULL,8,0,0,1,QWCHFXZNNWMPNT-UHFFFAOYSA-N,chloro(phenyl)germane,NULL,,,NULL,20130522,NULL
71437165,(2-$l^{1}-Arsanylphenyl)arsenic,o-phenylenediarsine|CTK8I3363,225.940,C6H4As2,0.000,62.900,NULL,8,0,0,0,OFWVSUGNNVNGNC-UHFFFAOYSA-N,(2-lambda1-arsanylphenyl)arsenic,NULL,256,1,NULL,20130522,10.1007/BF00747737
76973527,"1,4-Diiodo(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene","1,4-Diiodobenzene-13C6|1246817-17-3",335.861,C6H4I2,0.000,54.900,4.100,8,0,0,0,LFMWZTSOMGDDJU-IDEBNGHGSA-N,"1,4-diiodo(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene",NULL,,,NULL,20140825,NULL
76973692,"Fluoro(1,2,3,4,5,6-13C6)cyclohexatriene",NULL,102.058,C6H5F,0.000,46.100,2.300,7,0,1,0,PYLWMHQQBFSUBP-IDEBNGHGSA-N,"fluoro(1,2,3,4,5,6-13C6)cyclohexatriene",NULL,,,NULL,20140825,NULL
78060717,"Benzene-1,4-ditellurol","Benzene-1,4-ditellurol|DTXSID20760230",331.300,C6H4Te2,0.000,54.900,NULL,8,0,0,0,UHGKOFYTAPWVCJ-UHFFFAOYSA-N,"1,4-bis(lambda1-tellanyl)benzene",NULL,512,1,NULL,20140926,NULL
78065993,(Phenylselanyl)silane,(Phenylselanyl)silane|DTXSID40816829,184.160,C6H5SeSi,0.000,59.500,NULL,8,0,0,0,QJJVVHLKKQXMEY-UHFFFAOYSA-N,phenylselanylsilicon,NULL,512,1,NULL,20140926,NULL
78070196,(Chloromethyl)(phenyl)germane,(Chloromethyl)(phenyl)germane|DTXSID90849763,199.210,C7H7ClGe,0.000,69.300,NULL,9,0,0,2,CQPOJLFALXOBPV-UHFFFAOYSA-N,chloromethyl(phenyl)germanium,NULL,512,1,NULL,20140926,NULL
85633285,Phenylsilicon(1+),NULL,105.190,C6H5Si+,0.000,46.100,NULL,7,0,0,0,STOKOSXPQARPLM-UHFFFAOYSA-N,phenylsilicon(1+),NULL,,,NULL,20141103,NULL
85682145,(4-$l^{1}-Boranylphenyl)boron,NULL,97.720,C6H4B2,0.000,54.900,NULL,8,0,0,0,SESPFDPHUBAIFB-UHFFFAOYSA-N,(4-lambda1-boranylphenyl)boron,NULL,1296,3,NULL,20141103,10.1021/ja0637550|10.1055/s-0034-1379210
85722840,Phenylmercury(1+);sulfanide,phenylmercury (ii) sulphide,310.770,C6H6HgS,1.000,50.500,NULL,8,1,1,1,KLLZPEQCCWABDQ-UHFFFAOYSA-M,phenylmercury(1+);sulfanide,NULL,256,1,NULL,20141103,10.1007/BF02276325
85728908,"1,4-Bis(bromoseleno)benzene",NULL,393.800,C6H4Br2Se2,0.000,79.700,NULL,10,0,0,0,FQQKKOFJKRGPDM-UHFFFAOYSA-N,(4-bromoselanylphenyl) selenohypobromite,NULL,,,NULL,20141103,NULL
85812177,(3-Fluorophenyl)mercury,NULL,295.690,C6H4FHg,0.000,74.900,NULL,8,0,1,0,XOWXDMROCWTIEZ-UHFFFAOYSA-N,(3-fluorophenyl)mercury,NULL,,,NULL,20141103,NULL
85878501,2-Fluorobenzene-1-ylium,NULL,95.090,C6H4F+,0.000,52.100,2.300,7,0,1,0,HEFOVPVYBJPGAI-UHFFFAOYSA-N,fluorocyclohexatriene,NULL,,,NULL,20141103,NULL
85878503,Fluorocyclohexatriene,NULL,95.090,C6H4F+,0.000,46.100,2.300,7,0,1,0,APCTVIPLZDSVBZ-UHFFFAOYSA-N,fluorocyclohexatriene,NULL,,,NULL,20141103,NULL
85993792,Iodomethyl(phenyl)mercury,NULL,418.630,C7H7HgI,0.000,69.300,NULL,9,0,0,1,NDJQHTKYFHGNJO-UHFFFAOYSA-N,iodomethyl(phenyl)mercury,NULL,256,1,NULL,20141103,NULL
86154368,Phenylstibonoxide,phenylstibonoxide,230.860,C6H5O2Sb,34.100,132.000,NULL,9,0,2,0,YSGUSOGJDXAOEX-UHFFFAOYSA-N,dioxo(phenyl)-lambda5-stibane,NULL,256,1,NULL,20141103,10.1007/978-1-4939-2272-7_1
86256399,CID 86256399,NULL,316.150,C8H11Bi,0.000,72.600,NULL,9,0,0,1,PDVBTCFKGYLINL-UHFFFAOYSA-N,dimethyl(phenyl)bismuthane,NULL,,,NULL,20141109,NULL
86720520,Fluorobenzene;bromide,3-fluorobenzenebromide|CNYFYGBCELMXMA-UHFFFAOYSA-M,176.010,C6H5BrF-,0.000,46.100,NULL,8,0,2,0,CNYFYGBCELMXMA-UHFFFAOYSA-M,fluorobenzene;bromide,NULL,1040,2,NULL,20150202,NULL
86746743,Benzene;dibromoruthenium,benzene ruthenium dibromide|SCHEMBL9585889|RMVJSEQMSUEXOO-UHFFFAOYSA-L,339.000,C6H6Br2Ru,0.000,18.300,NULL,9,0,0,0,RMVJSEQMSUEXOO-UHFFFAOYSA-L,benzene;dibromoruthenium,NULL,,,NULL,20150202,NULL
86746744,Benzene;diiodoruthenium,benzene ruthenium diiodide|SCHEMBL9585169|DJIQMJKVYKDOCV-UHFFFAOYSA-L,433.000,C6H6I2Ru,0.000,18.300,NULL,9,0,0,0,DJIQMJKVYKDOCV-UHFFFAOYSA-L,benzene;diiodoruthenium,NULL,,,NULL,20150202,NULL
87068152,Phenylboron;dihydrobromide,SCHEMBL115345,249.740,C6H7BBr2,0.000,46.100,NULL,9,2,0,0,MFQNAAPSNMOJGF-UHFFFAOYSA-N,phenylboron;dihydrobromide,NULL,,,NULL,20150212,NULL
87068347,Phenylboron;dihydrochloride,SCHEMBL116381,160.840,C6H7BCl2,0.000,46.100,NULL,9,2,0,0,HNGKEFJEMDGDKS-UHFFFAOYSA-N,phenylboron;dihydrochloride,NULL,,,NULL,20150212,NULL
87068402,Phenylboron;dihydroiodide,SCHEMBL116658,343.740,C6H7BI2,0.000,46.100,NULL,9,2,0,0,QQLVUEFUGZQGRZ-UHFFFAOYSA-N,phenylboron;dihydroiodide,NULL,,,NULL,20150212,NULL
87071688,Sodium;oxidoselanylbenzene,SCHEMBL149355,195.060,C6H5NaOSe,23.100,64.099,NULL,9,0,1,1,AIQOUPHLURNXPC-UHFFFAOYSA-M,sodium;oxidoselanylbenzene,NULL,,,NULL,20150212,NULL
87071927,lambda1-Alumanyloxy(phenyl)aluminum,SCHEMBL151332,147.070,C6H5Al2O,9.200,71.500,NULL,9,0,1,1,KWZLMBWFTQZSAW-UHFFFAOYSA-N,lambda1-alumanyloxy(phenyl)aluminum,NULL,,,NULL,20150212,NULL
87089363,Phenylthallium;dihydrochloride,SCHEMBL301801,354.410,C6H7Cl2Tl,0.000,46.100,NULL,9,2,0,0,RURBKIWMXGOBSH-UHFFFAOYSA-N,phenylthallium;dihydrochloride,NULL,,,NULL,20150212,NULL
87089365,Chloro(phenyl)lead,SCHEMBL301823,320.000,C6H5ClPb,0.000,59.500,NULL,8,0,0,0,TXRUGLOZTQFWTM-UHFFFAOYSA-M,chloro(phenyl)lead,NULL,,,NULL,20150212,NULL
87089433,Phenylindium;dihydrochloride,SCHEMBL302267,264.840,C6H7Cl2In,0.000,46.100,NULL,9,2,0,0,RYKIYQQHPAPDNJ-UHFFFAOYSA-N,phenylindium;dihydrochloride,NULL,,,NULL,20150212,NULL
87103694,Phenylaluminum;dihydrochloride,SCHEMBL412571,177.000,C6H7AlCl2,0.000,46.100,NULL,9,2,0,0,JDDMEBHMMMYYOS-UHFFFAOYSA-N,phenylaluminum;dihydrochloride,NULL,,,NULL,20150212,NULL
87143740,Oxo(phenyl)alumane,SCHEMBL702736,120.080,C6H5AlO,17.100,76.600,NULL,8,0,1,0,NOUUOFYXWHYZHN-UHFFFAOYSA-N,oxo(phenyl)alumane,NULL,,,NULL,20150212,NULL
87170231,Selanyliumylbenzene;chloride,SCHEMBL874840|SCHEMBL874841,191.530,C6H5ClSe,0.000,46.100,NULL,8,0,1,0,INWRKOIGSBSHAN-UHFFFAOYSA-M,selanyliumylbenzene;chloride,NULL,,,NULL,20150212,NULL
87182919,Iodo(phenyl)phosphane,phenylphosphonium iodide|SCHEMBL973536,235.990,C6H6IP,0.000,59.500,NULL,8,0,0,1,PUNYGFAPYLHNLV-UHFFFAOYSA-N,iodo(phenyl)phosphane,NULL,1296,3,NULL,20150212,10.1007/BF00770780|10.1007/BF00867733|10.1007/BF00954710|10.1023/B:RUGC.0000031849.78207.1c
87197092,Phenyl(prop-2-enyl)alumanylium,NULL,145.160,C9H10Al+,0.000,92.900,NULL,10,0,0,2,DHVADDQGPQQGHC-UHFFFAOYSA-N,phenyl(prop-2-enyl)alumanylium,NULL,,,NULL,20150212,NULL
87245730,Phenylgallium;dihydrochloride,SCHEMBL1453213,219.750,C6H7Cl2Ga,0.000,46.100,NULL,9,2,0,0,LHOOLTCILUCZOV-UHFFFAOYSA-N,phenylgallium;dihydrochloride,NULL,,,NULL,20150212,NULL
87245757,Phenylbismuth(2+);dichloride,SCHEMBL1453310,356.990,C6H5BiCl2,0.000,46.100,NULL,9,0,2,0,ZBGDFICUSOCSOP-UHFFFAOYSA-L,phenylbismuth(2+);dichloride,NULL,,,NULL,20150212,NULL
87245758,Phenylbismuth;dihydrochloride,SCHEMBL1453316,359.000,C6H7BiCl2,0.000,46.100,NULL,9,2,0,0,UXFRQESCBYOFKB-UHFFFAOYSA-N,phenylbismuth;dihydrochloride,NULL,,,NULL,20150212,NULL
87257447,Phenylaluminum;dihydrobromide,SCHEMBL1538826,265.910,C6H7AlBr2,0.000,46.100,NULL,9,2,0,0,SUCNESGZWWLYPA-UHFFFAOYSA-N,phenylaluminum;dihydrobromide,NULL,,,NULL,20150212,NULL
87257484,Phenylaluminum;dihydrofluoride,SCHEMBL1539022,144.100,C6H7AlF2,0.000,46.100,NULL,9,2,2,0,YDZDYRHWMVOHOC-UHFFFAOYSA-N,phenylaluminum;dihydrofluoride,NULL,,,NULL,20150212,NULL
87268543,Phenylaluminum;dihydroiodide,SCHEMBL1624425,359.910,C6H7AlI2,0.000,46.100,NULL,9,2,0,0,UJXIGXLFHPZVKH-UHFFFAOYSA-N,phenylaluminum;dihydroiodide,NULL,,,NULL,20150212,NULL
87302020,Palladium;phenylphosphane,SCHEMBL1852390,216.500,C6H7PPd,0.000,46.100,NULL,8,0,0,0,POUYZRMOGIUVBS-UHFFFAOYSA-N,palladium;phenylphosphane,NULL,,,NULL,20150212,NULL
87302021,Palladium;phenylphosphane,SCHEMBL1852391,216.500,C6H7PPd,0.000,50.500,NULL,8,0,0,0,POUYZRMOGIUVBS-UHFFFAOYSA-N,palladium;phenylphosphane,NULL,,,NULL,20150212,NULL
87460117,Phenylfluorostibine,phenylfluorostibine|SCHEMBL2962221,217.860,C6H5FSb,0.000,59.500,NULL,8,0,1,0,HBSXSUWXMLRMNT-UHFFFAOYSA-M,fluoro(phenyl)antimony,NULL,256,1,NULL,20150212,10.1134/S1070363211120024
87460414,Trifluoro(phenyl)antimony,SCHEMBL2966030,255.860,C6H5F3Sb,0.000,104.000,NULL,10,0,3,0,KSRUYWYOWZFQID-UHFFFAOYSA-K,trifluoro(phenyl)antimony,NULL,,,NULL,20150212,NULL
87460574,Difluoro(phenyl)stibane,SCHEMBL2967898,236.860,C6H5F2Sb,0.000,79.100,NULL,9,0,2,0,HULRLEVEIJIUFW-UHFFFAOYSA-L,difluoro(phenyl)stibane,NULL,,,NULL,20150212,NULL
87460838,Fluoro(phenyl)arsenic,SCHEMBL2971043,171.020,C6H5AsF,0.000,59.500,NULL,8,0,1,0,OMILVOPJHZZDMU-UHFFFAOYSA-N,fluoro(phenyl)arsenic,NULL,,,NULL,20150212,NULL
